ty,cd,tms,td,ttm,ttms,tp,tv,ab,pcp,c,cp,sid,st
trade,KRW-BTC,1665116272269,2022-10-07,04:17:52,1665116272129,28407000,0.00070585,ASK,28418000.0,FALL,11000.0,1665116272129010,REALTIME
trade,KRW-BTC,1665116279763,2022-10-07,04:17:59,1665116279709,28407000,0.0064,ASK,28418000.0,FALL,11000.0,1665116279709000,REALTIME
trade,KRW-BTC,1665116282572,2022-10-07,04:18:02,1665116282517,28417000,0.11995572,BID,28418000.0,FALL,1000.0,1665116282517000,REALTIME
trade,KRW-BTC,1665116282573,2022-10-07,04:18:02,1665116282517,28417000,0.01211328,BID,28418000.0,FALL,1000.0,1665116282517001,REALTIME
trade,KRW-BTC,1665116282573,2022-10-07,04:18:02,1665116282517,28417000,0.11434069,BID,28418000.0,FALL,1000.0,1665116282517002,REALTIME
trade,KRW-BTC,1665116285626,2022-10-07,04:18:05,1665116285580,28417000,0.02578502,ASK,28418000.0,FALL,1000.0,1665116285580000,REALTIME
trade,KRW-BTC,1665116286770,2022-10-07,04:18:06,1665116286723,28418000,0.07071662,BID,28418000.0,EVEN,0.0,1665116286723000,REALTIME
trade,KRW-BTC,1665116287828,2022-10-07,04:18:07,1665116287758,28417000,0.00135945,ASK,28418000.0,FALL,1000.0,1665116287758000,REALTIME
trade,KRW-BTC,1665116288621,2022-10-07,04:18:08,1665116288577,28418000,0.0007038,BID,28418000.0,EVEN,0.0,1665116288577000,REALTIME
trade,KRW-BTC,1665116289079,2022-10-07,04:18:09,1665116289035,28417000,0.22644584,ASK,28418000.0,FALL,1000.0,1665116289035000,REALTIME
trade,KRW-BTC,1665116299116,2022-10-07,04:18:19,1665116299055,28409000,0.00024633,ASK,28418000.0,FALL,9000.0,1665116299055000,REALTIME
trade,KRW-BTC,1665116299117,2022-10-07,04:18:19,1665116299055,28408000,0.00021824,ASK,28418000.0,FALL,10000.0,1665116299055001,REALTIME
trade,KRW-BTC,1665116299363,2022-10-07,04:18:19,1665116299308,28408000,0.0499,BID,28418000.0,FALL,10000.0,1665116299308000,REALTIME
trade,KRW-BTC,1665116299585,2022-10-07,04:18:19,1665116299530,28407000,0.00106602,ASK,28418000.0,FALL,11000.0,1665116299530000,REALTIME
trade,KRW-BTC,1665116300362,2022-10-07,04:18:20,1665116300291,28408000,0.0002,BID,28418000.0,FALL,10000.0,1665116300291000,REALTIME
trade,KRW-BTC,1665116302475,2022-10-07,04:18:22,1665116302407,28408000,0.0312547,BID,28418000.0,FALL,10000.0,1665116302407000,REALTIME
trade,KRW-BTC,1665116304641,2022-10-07,04:18:24,1665116304595,28408000,0.01033184,BID,28418000.0,FALL,10000.0,1665116304595000,REALTIME
trade,KRW-BTC,1665116304974,2022-10-07,04:18:24,1665116304905,28408000,0.00352013,BID,28418000.0,FALL,10000.0,1665116304905000,REALTIME
trade,KRW-BTC,1665116305038,2022-10-07,04:18:24,1665116304983,28408000,0.0061,BID,28418000.0,FALL,10000.0,1665116304983000,REALTIME
trade,KRW-BTC,1665116305110,2022-10-07,04:18:25,1665116305065,28408000,0.00452489,BID,28418000.0,FALL,10000.0,1665116305065000,REALTIME
trade,KRW-BTC,1665116306235,2022-10-07,04:18:26,1665116306183,28408000,0.00185413,BID,28418000.0,FALL,10000.0,1665116306183000,REALTIME
trade,KRW-BTC,1665116307263,2022-10-07,04:18:27,1665116307192,28408000,0.02201299,ASK,28418000.0,FALL,10000.0,1665116307192000,REALTIME
trade,KRW-BTC,1665116307264,2022-10-07,04:18:27,1665116307192,28408000,0.00152227,ASK,28418000.0,FALL,10000.0,1665116307192001,REALTIME
trade,KRW-BTC,1665116313984,2022-10-07,04:18:33,1665116313890,28408000,0.00199675,ASK,28418000.0,FALL,10000.0,1665116313890000,REALTIME
trade,KRW-BTC,1665116313985,2022-10-07,04:18:33,1665116313890,28408000,0.00775086,ASK,28418000.0,FALL,10000.0,1665116313890001,REALTIME
trade,KRW-BTC,1665116313985,2022-10-07,04:18:33,1665116313890,28408000,0.01067872,ASK,28418000.0,FALL,10000.0,1665116313890002,REALTIME
trade,KRW-BTC,1665116314483,2022-10-07,04:18:34,1665116314422,28408000,0.0059366,BID,28418000.0,FALL,10000.0,1665116314422000,REALTIME
trade,KRW-BTC,1665116314484,2022-10-07,04:18:34,1665116314422,28408000,0.0382271,BID,28418000.0,FALL,10000.0,1665116314422001,REALTIME
trade,KRW-BTC,1665116315002,2022-10-07,04:18:34,1665116314957,28408000,0.0126,BID,28418000.0,FALL,10000.0,1665116314957000,REALTIME
trade,KRW-BTC,1665116316121,2022-10-07,04:18:36,1665116316063,28407000,0.03267791,ASK,28418000.0,FALL,11000.0,1665116316063000,REALTIME
trade,KRW-BTC,1665116316590,2022-10-07,04:18:36,1665116316544,28408000,0.01759187,BID,28418000.0,FALL,10000.0,1665116316544000,REALTIME
trade,KRW-BTC,1665116316821,2022-10-07,04:18:36,1665116316755,28408000,0.0001761,BID,28418000.0,FALL,10000.0,1665116316755000,REALTIME
trade,KRW-BTC,1665116317014,2022-10-07,04:18:36,1665116316946,28408000,0.0126,BID,28418000.0,FALL,10000.0,1665116316946000,REALTIME
trade,KRW-BTC,1665116317037,2022-10-07,04:18:36,1665116316964,28407000,0.03466725,ASK,28418000.0,FALL,11000.0,1665116316964000,REALTIME
trade,KRW-BTC,1665116317640,2022-10-07,04:18:37,1665116317588,28408000,0.00035201,BID,28418000.0,FALL,10000.0,1665116317588000,REALTIME
trade,KRW-BTC,1665116319044,2022-10-07,04:18:38,1665116318971,28408000,0.0105,BID,28418000.0,FALL,10000.0,1665116318971000,REALTIME
trade,KRW-BTC,1665116320986,2022-10-07,04:18:40,1665116320941,28408000,0.0058,BID,28418000.0,FALL,10000.0,1665116320941000,REALTIME
trade,KRW-BTC,1665116323014,2022-10-07,04:18:42,1665116322969,28408000,0.0143,BID,28418000.0,FALL,10000.0,1665116322969000,REALTIME
trade,KRW-BTC,1665116324311,2022-10-07,04:18:44,1665116324239,28408000,0.00352013,BID,28418000.0,FALL,10000.0,1665116324239000,REALTIME
trade,KRW-BTC,1665116324659,2022-10-07,04:18:44,1665116324616,28408000,0.00070402,BID,28418000.0,FALL,10000.0,1665116324616000,REALTIME
trade,KRW-BTC,1665116326013,2022-10-07,04:18:45,1665116325954,28408000,0.04913029,BID,28418000.0,FALL,10000.0,1665116325954000,REALTIME
trade,KRW-BTC,1665116326014,2022-10-07,04:18:45,1665116325954,28408000,0.08362877,BID,28418000.0,FALL,10000.0,1665116325954001,REALTIME
trade,KRW-BTC,1665116331461,2022-10-07,04:18:51,1665116331416,28408000,0.0066,ASK,28418000.0,FALL,10000.0,1665116331416000,REALTIME
trade,KRW-BTC,1665116335330,2022-10-07,04:18:55,1665116335283,28408000,0.01007086,ASK,28418000.0,FALL,10000.0,1665116335283000,REALTIME
trade,KRW-BTC,1665116336529,2022-10-07,04:18:56,1665116336472,28408000,0.00561088,ASK,28418000.0,FALL,10000.0,1665116336472000,REALTIME
trade,KRW-BTC,1665116340864,2022-10-07,04:19:00,1665116340819,28408000,0.03519082,ASK,28418000.0,FALL,10000.0,1665116340819000,REALTIME
trade,KRW-BTC,1665116345737,2022-10-07,04:19:05,1665116345684,28408000,0.00204026,ASK,28418000.0,FALL,10000.0,1665116345684000,REALTIME
trade,KRW-BTC,1665116368059,2022-10-07,04:19:28,1665116368009,28417000,0.00175863,BID,28418000.0,FALL,1000.0,1665116368009000,REALTIME
trade,KRW-BTC,1665116376909,2022-10-07,04:19:36,1665116376845,28408000,0.00772812,ASK,28418000.0,FALL,10000.0,1665116376845000,REALTIME
trade,KRW-BTC,1665116376911,2022-10-07,04:19:36,1665116376845,28408000,0.32505245,ASK,28418000.0,FALL,10000.0,1665116376845001,REALTIME
trade,KRW-BTC,1665116376911,2022-10-07,04:19:36,1665116376845,28408000,0.01342078,ASK,28418000.0,FALL,10000.0,1665116376845002,REALTIME
trade,KRW-BTC,1665116376911,2022-10-07,04:19:36,1665116376845,28408000,0.00581217,ASK,28418000.0,FALL,10000.0,1665116376845003,REALTIME
trade,KRW-BTC,1665116378748,2022-10-07,04:19:38,1665116378699,28408000,0.03800844,ASK,28418000.0,FALL,10000.0,1665116378699000,REALTIME
trade,KRW-BTC,1665116380329,2022-10-07,04:19:40,1665116380283,28417000,0.00033772,BID,28418000.0,FALL,1000.0,1665116380283000,REALTIME
trade,KRW-BTC,1665116383032,2022-10-07,04:19:42,1665116382984,28408000,0.02220257,ASK,28418000.0,FALL,10000.0,1665116382984000,REALTIME
trade,KRW-BTC,1665116384230,2022-10-07,04:19:44,1665116384079,28407000,0.07669883,ASK,28418000.0,FALL,11000.0,1665116384079000,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.11473654,ASK,28418000.0,FALL,10000.0,1665116384079001,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28405000,0.00619461,ASK,28418000.0,FALL,13000.0,1665116384079002,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.0100639,ASK,28418000.0,FALL,10000.0,1665116384079003,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28406000,0.00035203,ASK,28418000.0,FALL,12000.0,1665116384079004,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.00070895,ASK,28418000.0,FALL,10000.0,1665116384079005,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28405000,0.0035205,ASK,28418000.0,FALL,13000.0,1665116384079006,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.0004222,ASK,28418000.0,FALL,10000.0,1665116384079007,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28405000,0.00019352,ASK,28418000.0,FALL,13000.0,1665116384079008,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28407000,0.00026842,ASK,28418000.0,FALL,11000.0,1665116384079009,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28405000,0.10643606,ASK,28418000.0,FALL,13000.0,1665116384079010,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.01420751,ASK,28418000.0,FALL,10000.0,1665116384079011,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28405000,0.00166622,ASK,28418000.0,FALL,13000.0,1665116384079012,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.00435841,ASK,28418000.0,FALL,10000.0,1665116384079013,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28407000,0.01789799,ASK,28418000.0,FALL,11000.0,1665116384079014,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.00176006,ASK,28418000.0,FALL,10000.0,1665116384079015,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28406000,0.06595969,ASK,28418000.0,FALL,12000.0,1665116384079016,REALTIME
trade,KRW-BTC,1665116384232,2022-10-07,04:19:44,1665116384079,28408000,0.00193607,ASK,28418000.0,FALL,10000.0,1665116384079017,REALTIME
trade,KRW-BTC,1665116408518,2022-10-07,04:20:08,1665116408463,28409000,0.10795444,ASK,28418000.0,FALL,9000.0,1665116408463000,REALTIME
trade,KRW-BTC,1665116412862,2022-10-07,04:20:12,1665116412814,28417000,0.00540394,BID,28418000.0,FALL,1000.0,1665116412814000,REALTIME
trade,KRW-BTC,1665116425958,2022-10-07,04:20:25,1665116425913,28409000,0.01803028,ASK,28418000.0,FALL,9000.0,1665116425913000,REALTIME
trade,KRW-BTC,1665116427284,2022-10-07,04:20:27,1665116427141,28405000,0.04176562,ASK,28418000.0,FALL,13000.0,1665116427141000,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28405000,0.0007041,ASK,28418000.0,FALL,13000.0,1665116427141001,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28408000,0.03520135,ASK,28418000.0,FALL,10000.0,1665116427141002,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28408000,0.00352013,ASK,28418000.0,FALL,10000.0,1665116427141003,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28405000,0.03350366,ASK,28418000.0,FALL,13000.0,1665116427141004,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28409000,0.01306604,ASK,28418000.0,FALL,9000.0,1665116427141005,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28409000,0.01551973,ASK,28418000.0,FALL,9000.0,1665116427141006,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28408000,0.03520525,ASK,28418000.0,FALL,10000.0,1665116427141007,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28405000,0.0007059,ASK,28418000.0,FALL,13000.0,1665116427141008,REALTIME
trade,KRW-BTC,1665116427285,2022-10-07,04:20:27,1665116427141,28408000,0.01638651,ASK,28418000.0,FALL,10000.0,1665116427141009,REALTIME
trade,KRW-BTC,1665116441562,2022-10-07,04:20:41,1665116441490,28405000,0.05295055,ASK,28418000.0,FALL,13000.0,1665116441490000,REALTIME
trade,KRW-BTC,1665116442893,2022-10-07,04:20:42,1665116442795,28409000,0.00297278,BID,28418000.0,FALL,9000.0,1665116442795000,REALTIME
trade,KRW-BTC,1665116442894,2022-10-07,04:20:42,1665116442795,28408000,0.01473121,BID,28418000.0,FALL,10000.0,1665116442795001,REALTIME
trade,KRW-BTC,1665116447666,2022-10-07,04:20:47,1665116447588,28409000,0.0001848,BID,28418000.0,FALL,9000.0,1665116447588000,REALTIME
trade,KRW-BTC,1665116453327,2022-10-07,04:20:53,1665116453245,28409000,0.00729263,BID,28418000.0,FALL,9000.0,1665116453245000,REALTIME
trade,KRW-BTC,1665116453328,2022-10-07,04:20:53,1665116453245,28409000,0.0278723,BID,28418000.0,FALL,9000.0,1665116453245001,REALTIME
trade,KRW-BTC,1665116467011,2022-10-07,04:21:06,1665116466947,28408000,0.0352702,ASK,28418000.0,FALL,10000.0,1665116466947000,REALTIME
trade,KRW-BTC,1665116467012,2022-10-07,04:21:06,1665116466947,28408000,0.01840036,ASK,28418000.0,FALL,10000.0,1665116466947001,REALTIME
trade,KRW-BTC,1665116476667,2022-10-07,04:21:16,1665116476600,28408000,0.03019901,ASK,28418000.0,FALL,10000.0,1665116476600000,REALTIME
trade,KRW-BTC,1665116479279,2022-10-07,04:21:19,1665116479231,28408000,0.04922953,ASK,28418000.0,FALL,10000.0,1665116479231000,REALTIME
trade,KRW-BTC,1665116483593,2022-10-07,04:21:23,1665116483543,28408000,0.01801089,ASK,28418000.0,FALL,10000.0,1665116483543000,REALTIME
trade,KRW-BTC,1665116483594,2022-10-07,04:21:23,1665116483543,28408000,0.1021711,ASK,28418000.0,FALL,10000.0,1665116483543001,REALTIME
trade,KRW-BTC,1665116487962,2022-10-07,04:21:27,1665116487888,28409000,0.00211095,BID,28418000.0,FALL,9000.0,1665116487888000,REALTIME
trade,KRW-BTC,1665116488336,2022-10-07,04:21:28,1665116488288,28408000,0.01078369,ASK,28418000.0,FALL,10000.0,1665116488288000,REALTIME
trade,KRW-BTC,1665116493759,2022-10-07,04:21:33,1665116493683,28408000,0.10114985,ASK,28418000.0,FALL,10000.0,1665116493683000,REALTIME
trade,KRW-BTC,1665116504588,2022-10-07,04:21:44,1665116504512,28408000,0.0064,ASK,28418000.0,FALL,10000.0,1665116504512000,REALTIME
trade,KRW-BTC,1665116510205,2022-10-07,04:21:50,1665116510134,28408000,0.00455002,ASK,28418000.0,FALL,10000.0,1665116510134000,REALTIME
trade,KRW-BTC,1665116510206,2022-10-07,04:21:50,1665116510134,28408000,0.00017604,ASK,28418000.0,FALL,10000.0,1665116510134001,REALTIME
trade,KRW-BTC,1665116510206,2022-10-07,04:21:50,1665116510134,28408000,0.01055512,ASK,28418000.0,FALL,10000.0,1665116510134002,REALTIME
trade,KRW-BTC,1665116510206,2022-10-07,04:21:50,1665116510134,28408000,0.08951133,ASK,28418000.0,FALL,10000.0,1665116510134003,REALTIME
trade,KRW-BTC,1665116514263,2022-10-07,04:21:54,1665116514131,28408000,0.00772216,ASK,28418000.0,FALL,10000.0,1665116514131000,REALTIME
trade,KRW-BTC,1665116514263,2022-10-07,04:21:54,1665116514131,28408000,0.06881558,ASK,28418000.0,FALL,10000.0,1665116514131001,REALTIME
trade,KRW-BTC,1665116514263,2022-10-07,04:21:54,1665116514131,28408000,0.00704027,ASK,28418000.0,FALL,10000.0,1665116514131002,REALTIME
trade,KRW-BTC,1665116514263,2022-10-07,04:21:54,1665116514131,28408000,0.02464094,ASK,28418000.0,FALL,10000.0,1665116514131003,REALTIME
trade,KRW-BTC,1665116514263,2022-10-07,04:21:54,1665116514131,28408000,0.00176006,ASK,28418000.0,FALL,10000.0,1665116514131004,REALTIME
trade,KRW-BTC,1665116519971,2022-10-07,04:21:59,1665116519898,28408000,0.08212303,ASK,28418000.0,FALL,10000.0,1665116519898000,REALTIME
trade,KRW-BTC,1665116522902,2022-10-07,04:22:02,1665116522813,28405000,0.00294706,ASK,28418000.0,FALL,13000.0,1665116522813000,REALTIME
trade,KRW-BTC,1665116522903,2022-10-07,04:22:02,1665116522813,28408000,0.01015481,ASK,28418000.0,FALL,10000.0,1665116522813001,REALTIME
trade,KRW-BTC,1665116522903,2022-10-07,04:22:02,1665116522813,28405000,0.08583171,ASK,28418000.0,FALL,13000.0,1665116522813002,REALTIME
trade,KRW-BTC,1665116526978,2022-10-07,04:22:06,1665116526924,28409000,0.02918349,BID,28418000.0,FALL,9000.0,1665116526924000,REALTIME
trade,KRW-BTC,1665116526978,2022-10-07,04:22:06,1665116526924,28409000,0.01786177,BID,28418000.0,FALL,9000.0,1665116526924001,REALTIME
trade,KRW-BTC,1665116526978,2022-10-07,04:22:06,1665116526924,28409000,0.12293571,BID,28418000.0,FALL,9000.0,1665116526924002,REALTIME
trade,KRW-BTC,1665116531282,2022-10-07,04:22:11,1665116531215,28404000,0.02602677,ASK,28418000.0,FALL,14000.0,1665116531215000,REALTIME
trade,KRW-BTC,1665116531284,2022-10-07,04:22:11,1665116531215,28409000,0.11147923,ASK,28418000.0,FALL,9000.0,1665116531215001,REALTIME
trade,KRW-BTC,1665116531284,2022-10-07,04:22:11,1665116531215,28405000,0.06743792,ASK,28418000.0,FALL,13000.0,1665116531215002,REALTIME
trade,KRW-BTC,1665116531284,2022-10-07,04:22:11,1665116531215,28404000,0.00038726,ASK,28418000.0,FALL,14000.0,1665116531215003,REALTIME
trade,KRW-BTC,1665116531284,2022-10-07,04:22:11,1665116531215,28404000,0.00038726,ASK,28418000.0,FALL,14000.0,1665116531215004,REALTIME
trade,KRW-BTC,1665116534990,2022-10-07,04:22:14,1665116534883,28402000,0.02096633,ASK,28418000.0,FALL,16000.0,1665116534883000,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00210762,ASK,28418000.0,FALL,14000.0,1665116534883001,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28403000,0.00863808,ASK,28418000.0,FALL,15000.0,1665116534883002,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00372877,ASK,28418000.0,FALL,14000.0,1665116534883003,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00070592,ASK,28418000.0,FALL,14000.0,1665116534883004,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00932039,ASK,28418000.0,FALL,14000.0,1665116534883005,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.0003518,ASK,28418000.0,FALL,14000.0,1665116534883006,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28403000,0.00176037,ASK,28418000.0,FALL,15000.0,1665116534883007,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28402000,0.00278325,ASK,28418000.0,FALL,16000.0,1665116534883008,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00087936,ASK,28418000.0,FALL,14000.0,1665116534883009,REALTIME
trade,KRW-BTC,1665116534991,2022-10-07,04:22:14,1665116534883,28404000,0.00018772,ASK,28418000.0,FALL,14000.0,1665116534883010,REALTIME
trade,KRW-BTC,1665116538776,2022-10-07,04:22:18,1665116538709,28404000,0.00872529,BID,28418000.0,FALL,14000.0,1665116538709000,REALTIME
trade,KRW-BTC,1665116538777,2022-10-07,04:22:18,1665116538709,28416000,0.2464812,BID,28418000.0,FALL,2000.0,1665116538709001,REALTIME
trade,KRW-BTC,1665116538777,2022-10-07,04:22:18,1665116538709,28410000,0.0016,BID,28418000.0,FALL,8000.0,1665116538709002,REALTIME
trade,KRW-BTC,1665116540616,2022-10-07,04:22:20,1665116540567,28416000,0.00070397,BID,28418000.0,FALL,2000.0,1665116540567000,REALTIME
trade,KRW-BTC,1665116542008,2022-10-07,04:22:21,1665116541964,28404000,0.01759435,BID,28418000.0,FALL,14000.0,1665116541964000,REALTIME
trade,KRW-BTC,1665116544435,2022-10-07,04:22:24,1665116544394,28404000,0.00175957,BID,28418000.0,FALL,14000.0,1665116544394000,REALTIME
trade,KRW-BTC,1665116544661,2022-10-07,04:22:24,1665116544589,28404000,0.15667763,BID,28418000.0,FALL,14000.0,1665116544589000,REALTIME
trade,KRW-BTC,1665116552665,2022-10-07,04:22:32,1665116552619,28404000,0.00326277,ASK,28418000.0,FALL,14000.0,1665116552619000,REALTIME
trade,KRW-BTC,1665116554148,2022-10-07,04:22:34,1665116554101,28416000,0.00879346,BID,28418000.0,FALL,2000.0,1665116554101000,REALTIME
trade,KRW-BTC,1665116554759,2022-10-07,04:22:34,1665116554713,28404000,0.00379293,ASK,28418000.0,FALL,14000.0,1665116554713000,REALTIME
